pupilonrolltableid,NativeId,dob,surname,forename,middlenames,preferredsurname,formersurname,upn,formerupn,uniquelearnernumber,sex,entrydate,pupilonrollorderseqcolumn,sourceid,schoolcensustableid,hoursatsetting,schoollunchtaken,parttime,topupfunding,termlysessionspossible,senunitindicator,resourcedprovisionindicator,moveoffrollflag,fundedhours,missingaddress,extendedhours,eligibilitycode,dafindicator,yssa,servicechild,language,classtype,enrolstatus,boarder,plaa,senprovision,ncyearactual,eyppr,eyppbf,expandedhours
b90c86aa-34d,SCH6,2018-Mar-08 00:00:00,SUR9617,FOR1955,MID6627,PSUR8958,FSUR9308,862b8ea2-274,38b3c254-455,079d9af3-6,M,2024-May-25 00:00:00,1,0b6ca41c,e2d5631f,764.0,False,False,False,123.0,True,False,cf63e1bd,,a5483706,,,,,Y,ENG,,O,,R,S,E2,Yes,,
b90d31e5-957,SCH1,2009-Feb-06 00:00:00,SUR7875,FOR3306,MID2334,PSUR1609,FSUR3661,4ce91748-9e4,3ea8f4b7-1f7,89e52012-0,F,2024-Jul-22 00:00:00,1,a4fe4174,0413db0c,787.0,False,,False,127.0,,False,18d0c043,,97de5894,,,,,,ENG,,F,,R,,N1,,,
b90f55ef-f92,SCH8,2011-Jun-09 00:00:00,SUR7140,FOR7280,MID1553,PSUR6424,FSUR2768,0b4c33d5-efe,8c796e62-5d4,249e9715-3,M,2025-May-03 00:00:00,1,b41e6719,8945910a,739.0,,,False,133.0,,True,bc08343f,9.0,c0bf4896,,,,,Y,ENG,,,,,A,3,,,
b9124ec3-b63,SCH4,2018-Jan-27 00:00:00,SUR5430,FOR1070,MID9421,PSUR9530,FSUR4332,d0434f22-885,e04088e8-ab4,f446ea5c-3,F,2018-Oct-22 00:00:00,1,0a70b81f,72e4db84,778.0,True,False,False,126.0,False,True,3a3e3c7e,,4596a9cb,,,,,,PNJA,,M,N,,P,N1,,,11.0
b9196107-929,SCH5,2011-Jul-20 00:00:00,SUR4534,FOR6554,MID5243,PSUR6907,FSUR6106,4ea6f7e9-775,170e79a2-330,62b4ff2b-5,M,2025-Feb-10 00:00:00,1,dff37ed1,44c2e419,776.0,False,False,False,136.0,False,False,83728848,,2e3f7504,5.0,,,,N,ENG,,F,,,,R,,,
b91a5364-c56,SCH3,2008-Feb-06 00:00:00,SUR7728,FOR6527,MID4341,PSUR8741,FSUR2819,c84c7072-d4b,d16995b3-a50,4e707f2a-e,M,2019-Dec-31 00:00:00,1,ff64f30d,5281deb0,767.0,,True,False,140.0,True,False,81e8eb20,,25ce290d,,,,,N,ENG,O,,,N,,10,No,,
b91e6821-6c1,SCH1,2015-Mar-20 00:00:00,SUR1926,FOR2473,MID5270,PSUR1135,FSUR9366,c1ea6c48-bcf,f78f416d-074,4818c3a5-8,M,2019-Sep-05 00:00:00,1,6e6a2f13,0b0c14dd,768.0,True,True,True,135.0,False,False,04ef64ee,,f1dfa420,,,,Yes,,ENG,,O,,R,S,N1,No,,
b9231e42-26c,SCH3,2020-Jun-15 00:00:00,SUR7625,FOR2236,MID8489,PSUR9776,FSUR5550,f8fde4c3-9c7,f1b30b44-cb2,c2aba270-9,F,2025-Mar-16 00:00:00,1,87ee35c0,2fdc9d46,772.0,False,False,False,143.0,False,False,97131343,,e7a8e62d,6.0,,,,,ENG,,,,A,A,14,,,
b9290ce5-3c9,SCH5,2011-Dec-24 00:00:00,SUR1887,FOR7675,MID4110,PSUR3740,FSUR4046,85eabfb5-b4d,ed5e825d-dc3,f3cac38a-7,M,2024-Oct-20 00:00:00,1,cb29894c,2a586ca7,777.0,True,False,,133.0,True,False,1af43364,,e5649f1c,,,False,,U,CYM,,,,,,,No,,
b92ce918-587,SCH7,2019-Sep-04 00:00:00,SUR2353,FOR2150,MID3384,PSUR6828,FSUR2957,36dca97a-4aa,f98461a9-e06,38def5c9-3,M,2021-May-21 00:00:00,1,06022b9a,50be81a8,711.0,True,False,False,124.0,False,False,d183b8f4,,cda02a59,,,,,,ENG,,,,,P,8,No,RB,
b9400cd9-77c,SCH2,2019-Dec-05 00:00:00,SUR3288,FOR4565,MID6986,PSUR9381,FSUR5677,90161a6b-481,896d4811-f1f,492087bf-f,F,2023-May-08 00:00:00,1,c9d0beac,0bf8126a,774.0,False,,False,131.0,False,False,3215e27d,7.0,65b055fc,,,,Yes,,ENG,,,,,P,10,,RU,
b9459131-0d7,SCH2,2017-Mar-09 00:00:00,SUR7392,FOR3392,MID3370,PSUR9100,FSUR6261,5a0295b5-86a,cfa46273-fde,b7c9019b-c,M,2023-Jan-18 00:00:00,1,206bf55b,6001ed61,824.0,True,False,False,136.0,True,False,e0f77252,7.0,d9278ebe,,,,Yes,,ENG,,,,,S,E1,,,
b94620a1-3c9,SCH1,2016-Jul-01 00:00:00,SUR6203,FOR3286,MID6938,PSUR3944,FSUR6317,6a8a768c-fb1,12bff917-436,6af9f29e-1,F,2024-Aug-12 00:00:00,1,be3221d5,06b7b325,810.0,True,True,False,132.0,,False,54b2a2e1,,7570381e,,8.0,,,,ENG,,S,,C,K,12,,,
b95c09e9-107,SCH6,2019-Mar-12 00:00:00,SUR3666,FOR9887,MID3057,PSUR2956,FSUR2484,014f2d71-768,4c4011d0-16b,f9759b6e-e,F,2021-May-13 00:00:00,1,7eba01dd,4a258bb0,760.0,False,True,False,133.0,True,False,87ed1df3,,2e5946b3,,,False,,,ENG,,,,A,E,12,No,,
b95f01fa-9fc,SCH5,2018-Jun-25 00:00:00,SUR1659,FOR6445,MID8416,PSUR3717,FSUR4532,5a219d74-0d1,28e4c710-730,b0413f1a-c,F,2022-Oct-02 00:00:00,1,216c480b,d53f8c3b,792.0,True,False,False,133.0,False,False,ea28c8f2,,01b263ec,,,,,,GAL,,M,,,P,14,,,
b963745f-b1f,SCH6,2014-Mar-25 00:00:00,SUR1467,FOR9797,MID5096,PSUR6195,FSUR6738,54faa992-c78,f5a5b9a1-1fa,21a2bcf6-d,F,2022-Sep-17 00:00:00,1,6841b080,59aeda3a,812.0,True,False,False,125.0,False,False,16047636,,66eed200,,,True,,,ENG,,,,A,,,Yes,,
b9650863-3a7,SCH7,2016-Dec-05 00:00:00,SUR1171,FOR9254,MID6832,PSUR6129,FSUR4890,82c2c619-1ea,78fbfc37-958,0a14f7dc-f,F,2023-Aug-09 00:00:00,1,485d2240,e0e74dca,859.0,True,False,False,133.0,False,False,fadc763e,,458c9245,,,,,,ENG,,C,,C,N,1,,,
b96aebaf-331,SCH6,2010-May-03 00:00:00,SUR4138,FOR3408,MID6551,PSUR6348,FSUR3333,0c1ee14f-cc4,e2325ef3-b76,5be4b92c-1,M,2023-Apr-28 00:00:00,1,2335821c,199f9aa5,767.0,True,,False,130.0,False,False,46ede3fd,,8cb4940a,,,,,,ENG,,,,R,P,13,,,
b97928d6-0a3,SCH2,2011-Jan-01 00:00:00,SUR7524,FOR9860,MID4183,PSUR8290,FSUR2308,292887f6-97c,90f3559f-54a,f1edc63b-3,F,2022-Apr-18 00:00:00,1,e2d4eb90,978279fc,787.0,False,False,False,130.0,False,False,5e67dc48,,034bc9de,,,,,,CYM,,,,,A,6,No,,
b97969ae-a40,SCH2,2011-May-30 00:00:00,SUR7041,FOR2139,MID2224,PSUR4943,FSUR4081,f1620966-c42,0fe25a81-04f,ae76bf84-1,M,2021-Oct-23 00:00:00,1,e884c1ce,654a488a,784.0,,False,False,136.0,False,False,1e45d123,,0c40034a,,13.0,,,N,ENG,,F,,,K,8,No,RE,
b97ffbd7-aa5,SCH5,2011-Sep-21 00:00:00,SUR3674,FOR2774,MID9122,PSUR3031,FSUR7630,1146ed24-202,20a24a2f-d84,f0913360-9,F,2023-Dec-26 00:00:00,1,473c1c48,0cc221e3,775.0,False,True,False,133.0,False,False,8e0f2297,,4a3b79b9,,,,,,ENG,,,,,E,E2,,RU,
b98260ed-cbf,SCH3,2012-Aug-26 00:00:00,SUR4814,FOR3467,MID3185,PSUR4251,FSUR7193,00991d17-d08,56676624-28c,2c374914-4,M,2022-Dec-31 00:00:00,1,d79bfde6,4f3ee2d5,770.0,True,False,False,134.0,False,False,ac70e1b6,,2e26cfc4,,,,,N,ENG,,O,,N,K,1,No,,
b9a6b1d2-cd8,SCH2,2010-Nov-18 00:00:00,SUR4673,FOR9694,MID3003,PSUR8926,FSUR5960,992dbf8c-64c,80c7b162-5bf,904421a3-a,M,2025-Feb-26 00:00:00,1,482e28c2,ac79c938,793.0,False,,False,130.0,False,False,22f93e56,,e12cf735,,,,,Y,GAL,,,,R,K,5,,,
b9af0fd6-228,SCH7,2015-Nov-06 00:00:00,SUR6285,FOR3321,MID6140,PSUR9878,FSUR7015,c7265670-d39,635a4730-6b6,617e647e-a,M,2022-Jun-21 00:00:00,1,397d14fa,ab173a00,773.0,True,False,False,135.0,False,False,64238ae0,6.0,e3fb4649,,,False,,,ENG,,,,,P,1,,RE,
b9b27b41-895,SCH4,2020-Jan-04 00:00:00,SUR4897,FOR9835,MID4272,PSUR3784,FSUR5852,974a325a-921,be80f54d-121,c6faa5b9-e,F,2025-Apr-25 00:00:00,1,59d1cac6,f4ea7dd6,744.0,True,False,False,124.0,False,False,f7376b8f,,d404c569,,,,,,ENG,,,,N,E,N2,,,
b9b2e987-412,SCH2,2014-Sep-04 00:00:00,SUR8150,FOR5029,MID2380,PSUR8625,FSUR9709,466b31df-bcf,ecb930b5-c15,b151059f-6,F,2022-Nov-22 00:00:00,1,7d9a5677,dff51297,801.0,False,False,False,127.0,False,,d28cf425,,3deb0966,,,,,N,CYM,,S,,C,P,11,No,,
b9b3c5cb-ed4,SCH6,2016-Mar-08 00:00:00,SUR5044,FOR9308,MID9967,PSUR4850,FSUR4566,f432e1c4-e0a,88d4ee0f-df8,e233340b-c,M,2018-Dec-01 00:00:00,1,15939563,146a31f3,791.0,,True,False,131.0,False,True,6ad1b933,8.0,d7601708,,,,,R,ENG,O,M,,,P,8,,,
b9b8d1a7-83e,SCH5,2015-Aug-13 00:00:00,SUR6011,FOR9378,MID2195,PSUR6074,FSUR8726,a5511e13-f20,5245e02b-d45,6fe92e54-b,F,2020-Feb-02 00:00:00,1,934867ca,b86fff95,765.0,False,False,True,131.0,False,False,284fb7ac,,c6935ffc,5.0,,,,N,,,,,,N,8,,,
b9c23046-e4a,SCH7,2011-Sep-24 00:00:00,SUR6296,FOR5842,MID9045,PSUR8118,FSUR1419,e8a9892b-e74,afe6fb61-3a6,079282d6-c,M,2021-Feb-15 00:00:00,1,e5f94a51,5b0e9cf3,802.0,True,True,False,128.0,False,False,77fcc284,,427b86aa,,,,"Sought, no reply",,ENG,,F,,N,,10,Yes,,
b9c82660-b32,SCH7,2015-Mar-31 00:00:00,SUR9855,FOR1394,MID2786,PSUR4363,FSUR5814,ae31fdaa-9c1,62429661-7d1,76b382d1-f,F,2024-Apr-16 00:00:00,1,8acabf12,c4723020,805.0,True,False,False,129.0,False,False,2f3c2f8d,,f71fe627,,8.0,,,,CYM,,S,,C,K,E1,,,
b9c9d0c5-e2e,SCH7,2012-May-27 00:00:00,SUR6777,FOR3492,MID7756,PSUR9433,FSUR6174,6e155970-a28,c1e96d6a-9aa,3bacbf06-d,M,2018-Oct-06 00:00:00,1,27634714,92d24b79,786.0,False,False,,133.0,,False,f7f329e9,,d22e1fc5,,,,,R,,,S,,,K,10,,,
b9d3355a-25c,SCH3,2019-Apr-25 00:00:00,SUR3166,FOR4980,MID1152,PSUR5804,FSUR2336,463401e2-734,2fda9f51-165,d78c717f-3,F,2019-May-30 00:00:00,1,95b4f03d,809bf487,783.0,,,False,135.0,False,False,37b749ad,7.0,d75c94f2,,,,Yes,N,ENG,,S,,,K,6,,,
b9d37b67-5a7,SCH1,2020-Jun-18 00:00:00,SUR8760,FOR1476,MID3407,PSUR2129,FSUR3651,d8f50695-b6e,3dba27a0-6cf,a355600a-6,F,2020-Mar-16 00:00:00,1,374772f9,a5dfb4f5,737.0,True,True,False,128.0,,False,940cef8d,,f0e1015b,,,,,,CYM,,,,G,E,7,,,
b9d77ab9-ced,SCH6,2019-Dec-10 00:00:00,SUR9485,FOR5026,MID6819,PSUR2661,FSUR4235,612f17d1-c7d,e97a077e-476,bdecc3ee-6,M,2023-Mar-23 00:00:00,1,e108214d,2c9ba7a8,766.0,True,False,False,123.0,,False,6fc55a66,,9f442cfe,,,True,,Y,ENG,N,,,,,4,,,
b9dd9d08-8eb,SCH7,2015-Jun-01 00:00:00,SUR7390,FOR4999,MID9675,PSUR3056,FSUR5817,a1332dfc-3f9,6c02c94e-038,392549eb-0,F,2021-Nov-04 00:00:00,1,fb5fc804,693f72b1,788.0,True,True,True,133.0,,False,b8043ad1,,ab109c02,,,,,Y,ENG,,,,,N,9,,,
b9e74e13-e32,SCH4,2009-Jul-16 00:00:00,SUR3630,FOR5722,MID2744,PSUR9833,FSUR6119,cf92c5f2-edf,7614a409-e19,d64eedaa-c,F,2022-May-06 00:00:00,1,9a184aa3,990f39d0,748.0,True,False,True,129.0,False,False,546b3d8c,,de6537b4,,,,,Y,BNG,,,,G,S,12,,,
b9fcf704-9dd,SCH2,2016-Oct-06 00:00:00,SUR1710,FOR1711,MID5984,PSUR6495,FSUR6931,d9517733-c14,6c35d00c-f3e,fb431e17-9,M,2024-Apr-19 00:00:00,1,9faee780,aeba9429,813.0,,True,True,126.0,False,False,f2490d9e,,2b132e39,,,,,,ENG,,M,,,K,1,,,
b9fe41e3-c71,SCH5,2014-Nov-28 00:00:00,SUR4958,FOR1916,MID2692,PSUR2579,FSUR6653,772603e8-559,6bb229fb-1c6,f0015a5f-1,F,2025-Jul-09 00:00:00,1,a3f4e97a,151630c7,728.0,False,False,,131.0,False,True,784d7d23,,5710a230,,,True,Unsought,,ENG,,F,,N,S,1,,,
ba02b3f5-8fe,SCH5,2015-Feb-10 00:00:00,SUR7718,FOR9310,MID5412,PSUR6507,FSUR4512,9895b965-b8a,cf7f937e-f9f,3c2dc7f0-e,F,2021-Sep-30 00:00:00,1,d8c47933,9978d823,766.0,True,False,True,125.0,False,False,69869251,,e221141b,,,False,,,,,M,,,E,2,,,
ba0325ec-f39,SCH3,2012-Dec-08 00:00:00,SUR8920,FOR8952,MID5376,PSUR5629,FSUR3103,29a9d4ed-e8d,b9a5a8a9-dd7,edd42f3b-2,F,2020-Jul-18 00:00:00,1,f2645c30,799ad473,770.0,False,False,False,132.0,False,False,5e6b51aa,,67c6279e,,,False,,U,ENG,,C,,,N,11,,RE,
ba0fe46e-7e1,SCH3,2016-Nov-07 00:00:00,SUR2982,FOR8848,MID3957,PSUR3518,FSUR7962,9bbc27b6-f59,43e51f73-1c9,2fb11276-f,F,2023-Oct-28 00:00:00,1,48713542,06418e42,814.0,False,False,,130.0,False,True,9b92b07a,,1352e164,,,,,,ENG,N,S,,N,,7,,,
ba1aff85-def,SCH4,2018-Dec-13 00:00:00,SUR7016,FOR5116,MID7873,PSUR4188,FSUR9999,53ffe056-811,3a810861-8fd,71551a77-d,F,2021-Feb-26 00:00:00,1,38121f4f,1c040171,793.0,True,True,True,130.0,True,,e68b2c76,,22ea55fc,,,False,,,ENG,,,,,A,11,,,
ba1c7a58-f0f,SCH1,2010-Nov-21 00:00:00,SUR4152,FOR5185,MID1516,PSUR7434,FSUR2856,e7c030ea-55d,9386373e-e80,c8646e4b-f,F,2018-Dec-14 00:00:00,1,ae0cb664,5604c06f,737.0,True,False,False,127.0,False,False,b7629bb0,,8358fa63,,,,"Sought, no reply",,CYM,,O,,G,,11,,RO,
ba26d861-a37,SCH4,2019-May-07 00:00:00,SUR5986,FOR4788,MID6612,PSUR9501,FSUR2526,1450acca-233,eda3311e-00a,d8f993a7-2,F,2023-Mar-12 00:00:00,1,7ad90553,dbd8a29b,790.0,True,False,False,131.0,False,False,9d19b80a,,d9c2673d,,,,,,GER,,,,,,7,,,
ba289704-f1d,SCH5,2009-Dec-21 00:00:00,SUR5318,FOR8197,MID2666,PSUR6171,FSUR9146,e400e3db-029,fe62a6ab-664,9255e09b-d,M,2020-Mar-10 00:00:00,1,48aa619f,b049456e,786.0,True,False,False,125.0,False,True,c25b526c,,aea8a313,8.0,,True,,R,TRI,,,,C,P,14,,,
ba2ba74d-859,SCH4,2012-Jul-12 00:00:00,SUR6793,FOR5720,MID2669,PSUR4522,FSUR4102,aa109c76-8c1,6a6932f0-ad5,9492ddef-6,M,2020-Jan-07 00:00:00,1,5a106dcf,fdeaa04e,756.0,True,,False,139.0,False,False,57ed495a,,6a03a65f,,,,,,ENG,,,,N,,6,No,RB,
ba301f41-f92,SCH3,2008-Apr-04 00:00:00,SUR9679,FOR6678,MID1860,PSUR8915,FSUR5423,ce8a4749-100,a98a6d51-5a6,7fdea68c-c,F,2021-Nov-22 00:00:00,1,587ad722,d626c6ef,771.0,True,True,True,136.0,True,False,e18bbaee,,0891ba16,,,True,,N,GAL,,F,7,,,2,,,
ba32bb00-91b,SCH4,2017-Sep-10 00:00:00,SUR2287,FOR2945,MID9230,PSUR7654,FSUR4469,af4af7b5-638,e4475080-8ed,3fdcdce3-e,F,2024-Apr-16 00:00:00,1,77e80aab,035b8269,735.0,True,True,False,125.0,True,False,a077c0a6,,6270d374,,,,,,,,S,,,N,12,No,,
ba331319-da8,SCH2,2015-Oct-01 00:00:00,SUR1766,FOR6663,MID4209,PSUR4971,FSUR2133,deb65f54-471,795f584a-5ca,e9b2cb30-9,M,2022-Dec-03 00:00:00,1,b8c6c548,5ffcfa23,801.0,True,False,False,124.0,False,False,31566776,,6793aef7,,,,No,,ENG,,,,C,,13,,,
ba37ee6b-46c,SCH5,2012-Jun-25 00:00:00,SUR3875,FOR9813,MID6752,PSUR8279,FSUR8397,31ec67c7-91c,9789e9d3-72c,55129000-6,F,2024-Jun-03 00:00:00,1,40612298,66e9d0f0,821.0,True,True,False,136.0,False,False,d971fa65,,540f1c79,,,,,,CYM,O,S,,,P,8,,,10.0
ba3a215d-4c6,SCH2,2012-Apr-28 00:00:00,SUR1430,FOR9568,MID9603,PSUR6200,FSUR1465,1eb3b4f7-97b,ce57ac12-259,55d8c77f-7,M,2018-Sep-13 00:00:00,1,e2818aa7,8ba8b429,776.0,False,False,False,124.0,False,False,16f71a75,,93b352f5,,,False,,N,CYM,,M,,,E,8,,,
ba3bbf25-f6e,SCH2,2011-Jun-19 00:00:00,SUR3132,FOR8793,MID7800,PSUR4339,FSUR3868,a54b8af1-8d2,f0f719cb-ff6,47239385-a,M,2025-Jul-06 00:00:00,1,6194d4d9,ef2e98b2,766.0,True,False,False,124.0,True,False,a0d48d04,9.0,706178f5,,,,Yes,U,ENG,,,B,,K,N1,,,
ba4ee90d-08c,SCH1,2011-May-07 00:00:00,SUR4895,FOR8573,MID2864,PSUR7581,FSUR2484,a0f81baf-52f,8e59cf25-298,b069f951-2,M,2021-Aug-04 00:00:00,1,31623cd4,909f57bc,762.0,False,False,False,131.0,True,False,3ada4f82,,3ebb9385,,,,"Sought, no reply",U,,,C,,,S,7,,,
ba510bce-8d5,SCH7,2009-Feb-26 00:00:00,SUR6366,FOR6388,MID5495,PSUR1476,FSUR8420,d8c7a674-938,c9bda4af-818,b9c96415-1,M,2024-Apr-02 00:00:00,1,b10ad477,2cad01dc,820.0,True,,False,132.0,False,False,280c676c,,ed0813a0,,,,,Y,,,S,,C,E,N1,No,RE,
ba532a4f-4de,SCH7,2013-May-18 00:00:00,SUR5324,FOR9155,MID6048,PSUR9033,FSUR1627,ed3deb03-e2c,773f3bb2-ebf,230b5298-6,M,2020-Feb-22 00:00:00,1,f24cab9b,b6f35b86,783.0,True,False,True,126.0,False,True,12e09f25,,46b270da,,,False,,,ENG,,O,,A,,N1,,RB,
ba604674-b5b,SCH7,2019-Jul-05 00:00:00,SUR6436,FOR3507,MID3358,PSUR9164,FSUR9087,59825006-980,23f73db6-e6c,fe61b4ac-4,M,2020-Jan-23 00:00:00,1,2801867d,ccc9064f,748.0,True,True,True,131.0,,False,361b66f8,,aa93e710,,,False,Yes,,PNJA,,,,A,,E2,,,
ba6be1b9-fae,SCH6,2019-Nov-25 00:00:00,SUR3300,FOR7119,MID7494,PSUR7988,FSUR7581,c35cf91e-7a2,31a33031-de0,42baca92-9,F,2022-Dec-22 00:00:00,1,e4c6adf7,28cb8502,785.0,True,False,False,127.0,False,False,ce32ddcc,7.0,dce3223c,,,,,,,N,,,R,E,11,,,
ba728941-812,SCH2,2018-Jun-09 00:00:00,SUR5505,FOR6598,MID9524,PSUR6751,FSUR3919,31428877-a35,f8aeae89-21c,1b123c58-0,F,2022-Jan-14 00:00:00,1,dcfbc27a,e85055d2,810.0,True,False,False,127.0,False,False,fcdb7719,,062594b5,,,,Unsought,,ENG,,,,,,6,No,,
ba7c9805-a8c,SCH7,2012-Apr-12 00:00:00,SUR9376,FOR2522,MID4798,PSUR9526,FSUR2698,7be0c2ba-507,e9de2e24-937,5cee4d92-a,M,2022-Nov-26 00:00:00,1,4f09782f,da596646,782.0,False,True,False,136.0,False,,9e045199,,43daf791,,3.0,,,,,,O,,,S,N1,,,
ba86b4de-e0b,SCH3,2008-Sep-30 00:00:00,SUR3116,FOR4330,MID2886,PSUR9528,FSUR1045,5a813c52-ff1,9e3c585e-297,6efad64e-0,M,2019-Feb-27 00:00:00,1,36766418,26a1f39a,804.0,True,False,False,128.0,False,False,b4991ee5,,54c69544,5.0,,,,,ENG,,F,N,,S,N1,,RB,
ba8dfda6-29e,SCH8,2016-Mar-10 00:00:00,SUR3526,FOR4926,MID4986,PSUR2026,FSUR1131,c3d58662-3fa,b33ab5a5-529,e85960f7-0,M,2023-Nov-05 00:00:00,1,592ad20a,77ddbfb4,847.0,True,,False,134.0,False,False,fd1738b8,8.0,47396c2e,,,,,N,ENG,,,,R,,X,,,
ba9b4d71-931,SCH7,2013-Nov-30 00:00:00,SUR7161,FOR1336,MID9490,PSUR4353,FSUR6100,3068bd57-89c,2c11ab5f-8a7,bf683805-f,F,2021-Aug-21 00:00:00,1,f2eec507,46d9a9a5,849.0,True,False,,132.0,,,9ba24ab8,,325d061b,,,,Yes,,ENG,O,,,,E,E2,,,
ba9fa787-bbc,SCH4,2016-Jan-10 00:00:00,SUR9809,FOR4007,MID8219,PSUR5753,FSUR9509,7209b4fe-f76,433c31f9-5e3,75388280-9,F,2020-Feb-04 00:00:00,1,b9c95304,35d46834,771.0,True,True,True,139.0,True,,4563d5ad,,7526258c,,,,Unsought,,,,,,,,E1,,,
bab27ee5-a90,SCH3,2014-Jul-25 00:00:00,SUR7486,FOR9028,MID4042,PSUR1914,FSUR9791,1db9a378-2b0,72e2a62e-e3a,8167eb2d-a,F,2018-Oct-28 00:00:00,1,06bf1769,ad17e78e,755.0,,False,False,133.0,False,False,1a47d3e6,,339c9388,,13.0,,,,PNJA,,O,,,,9,,,
bab489b8-d46,SCH1,2012-May-05 00:00:00,SUR2499,FOR8137,MID3969,PSUR7540,FSUR3205,25c78467-88c,594f2b66-93c,6ca83f83-a,M,2021-May-31 00:00:00,1,24b58cd7,3dceacc7,807.0,True,False,False,132.0,False,False,19eaf2be,,67fe451e,,,False,,,PNJA,,,,,,2,,,
bab639a3-824,SCH8,2013-Aug-13 00:00:00,SUR3909,FOR2439,MID6043,PSUR3543,FSUR5542,50d79479-078,693b8585-df1,38d9faf9-c,M,2019-Nov-24 00:00:00,1,6b5535e1,93c87b07,816.0,True,False,False,118.0,False,False,0430af55,,6c029b7b,,,,,,,,,,,S,14,,RB,
babcc201-288,SCH7,2020-Mar-09 00:00:00,SUR9278,FOR8738,MID9456,PSUR2837,FSUR9216,2224b13c-405,21dd31f4-797,c0b98fe1-9,F,2023-Dec-27 00:00:00,1,c17a0c87,866d3491,761.0,False,False,False,127.0,False,False,ca35d1a6,,daa5af8e,,,,,,ENG,,M,,G,N,5,,,
bac10a13-ac8,SCH6,2015-Jan-12 00:00:00,SUR7308,FOR7947,MID7725,PSUR7989,FSUR1188,e2264513-9c3,79fa169d-d3a,047f2bb1-1,F,2020-Oct-02 00:00:00,1,677e8db7,fc6fc18c,769.0,True,True,False,134.0,False,False,4482c518,,58321c15,,,,,,GAL,,,,,S,N2,,,
badad807-a21,SCH7,2013-Jan-21 00:00:00,SUR9136,FOR8664,MID8057,PSUR7067,FSUR8664,1a7fb25b-f9b,34bd769d-0ef,cdee1b45-6,F,2019-Dec-18 00:00:00,1,39135890,2d1948c8,789.0,True,False,False,133.0,False,False,c41c19d5,,f4ceddc4,,,,,,,,,N,A,,6,,,
badff627-d71,SCH8,2017-Apr-07 00:00:00,SUR8357,FOR7196,MID3115,PSUR9532,FSUR6097,cf043117-1ad,8a722a8e-8a9,3900467c-9,M,2021-Aug-29 00:00:00,1,4052ea16,35dedb00,835.0,True,False,False,138.0,True,False,b8e124ef,,4cb8fc8b,,,False,,,CYM,O,,,A,,N1,,,
bae295d6-4ec,SCH6,2018-Nov-25 00:00:00,SUR4774,FOR4973,MID3085,PSUR7845,FSUR5289,4376277b-ef4,af26982d-feb,27c475f3-5,M,2022-Mar-03 00:00:00,1,66e30dd5,7bdc46f6,793.0,True,True,True,130.0,True,False,2851ef3a,8.0,babb853e,,,False,,,ENG,,,,,,8,,,
baefa4c4-ec0,SCH1,2008-Jun-15 00:00:00,SUR5605,FOR6273,MID1251,PSUR3278,FSUR4281,4027bec8-101,fa23b831-da0,c47f608f-9,M,2024-Oct-25 00:00:00,1,7f1d8398,d0128e33,762.0,True,False,True,130.0,False,False,ede1bf14,,29d3f73a,,,False,Yes,R,CYM,O,O,,A,N,X,,,
baf6e387-62e,SCH3,2011-May-27 00:00:00,SUR7756,FOR3487,MID4660,PSUR7197,FSUR3717,2859bff0-7a6,da3eb36a-0cf,57ad5ac5-b,M,2025-Jun-07 00:00:00,1,2d7f989a,2ade451a,811.0,True,False,True,128.0,False,False,a95237bd,,37e713e4,,,,,,,,C,,G,,2,,,
baf8974d-5f9,SCH7,2015-Jun-07 00:00:00,SUR4036,FOR5502,MID9091,PSUR2839,FSUR7221,8cb6e6af-acc,b9f9c6f7-b7a,3e27faa4-0,M,2025-Apr-23 00:00:00,1,8982e7d9,5cca9324,795.0,,,,125.0,True,False,7b23e193,,c6598d98,,,,,Y,CYM,,O,,R,,5,,,
bafb1d7f-228,SCH5,2016-Oct-08 00:00:00,SUR2318,FOR2146,MID3953,PSUR8943,FSUR3973,b0be8f1a-8f8,2e95e643-b68,ec5a5dbf-2,F,2025-Jun-16 00:00:00,1,d0adf025,c17bade1,819.0,True,False,False,139.0,True,False,35ac150e,,3a0b4320,,,,,N,CYM,,,,A,,5,,RU,
bafbd1ed-89c,SCH8,2020-Feb-14 00:00:00,SUR5220,FOR7628,MID3139,PSUR7173,FSUR3295,2052c384-615,61cbab89-bf3,568e13f9-3,M,2021-Oct-06 00:00:00,1,99f146e4,6de2061e,750.0,True,False,False,125.0,True,False,997934f3,,e68595a7,,,,,,ENG,,O,,,A,13,,,
bafeba42-fe4,SCH6,2013-May-15 00:00:00,SUR3274,FOR4955,MID8883,PSUR7391,FSUR1977,1a81c868-f2d,5c8f523f-b0c,785baa3f-7,M,2024-Nov-24 00:00:00,1,00ed7ebc,432436b1,828.0,False,False,False,121.0,,False,6e83581e,,e942383c,,,False,,,ENG,,F,,C,,R,,,
bb081984-00b,SCH4,2009-Aug-26 00:00:00,SUR3897,FOR8725,MID5445,PSUR1943,FSUR1202,df0370f8-3ed,221b1ff8-0aa,e4ac364d-d,M,2021-Mar-09 00:00:00,1,cee50de0,12b6da6a,787.0,True,False,False,130.0,False,False,b5d6269b,,f3deed86,,,False,,,GAL,,M,,,P,E2,,,
